id,url_id,user,text,created,updated,references
AVKjg9hwvTW_3w8LyrrQ,80,offray,,2016-02-02 19:44:32.873458,2016-02-02 19:44:32.873469,
AVKjgeoPvTW_3w8Lyrq2,80,offray,"I'm starting to feel this even with my new project, [grafoscopio](http://mutabit.com/grafoscopio/index.en.html). The burden of development is now on core functionality that will make the project easier to use and adapt for newcomers, but still there is a question about how many of them will worry or be enabled to work on improving this core functionality or help in some way with its maintenance.",2016-02-02 19:42:26.313299,2016-02-02 19:42:26.313311,
AVKjfsTRvTW_3w8LyrqI,80,offray,,2016-02-02 19:39:00.170629,2016-02-02 19:39:00.170641,
AVKjLddpvTW_3w8LyrU-,80,offray,,2016-02-02 18:10:36.530171,2016-02-02 18:10:36.530184,
AVKjEpm5vTW_3w8LyrRT,80,offray,,2016-02-02 17:40:51.251607,2016-02-02 17:40:51.251619,
AVKjEKtnvTW_3w8LyrRO,80,offray,,2016-02-02 17:38:44.719146,2016-02-02 17:38:44.719159,
AVKjD76UvTW_3w8LyrRK,80,offray,"Este párrafo muestra una transición de lo distribuido de la Internet a de los 80's lo centralizado de la Internet actual (2010~2015) y como esta tendencia no sólo ocurrió en el mundo de la web en general, sino del desarrollo de software (de hecho mediante la incorporación de experiencias e interfaces web centralizadas, sobre infraestructuras no web distribuidas).",2016-02-02 17:37:44.078663,2016-02-02 17:37:44.078678,
AVKPVWUNvTW_3w8LymOw,80,gabbay22,"I think that is schools gave students more chances to own their own domain, the students can engage more into it and express themselves more. ",2016-01-29 21:41:24.374266,2016-01-29 21:41:24.374278,
AVKPU_govTW_3w8LymOf,80,gabbay22,Showing your domain can really be anything you want it to be. ,2016-01-29 21:39:50.944538,2016-01-29 21:39:50.944550,
AVKPUvyOvTW_3w8LymOV,80,gabbay22,"Yes, that is what makes up everyone's own individual domain. If it was based off of something that was not what they wanted it to be, it wouldn't be considered their domain. ",2016-01-29 21:38:46.535944,2016-01-29 21:38:46.535957,
AVKPUQZVvTW_3w8LymN7,80,gabbay22,Very true. ,2016-01-29 21:36:37.982416,2016-01-29 21:36:37.982428,
AVKPUHBKvTW_3w8LymN5,80,gabbay22,This is what their domain is. ,2016-01-29 21:35:59.571484,2016-01-29 21:35:59.571496,
AVKPTuCovTW_3w8LymNz,80,gabbay22,Some students do use these websites for their own domain and do seem to like it. ,2016-01-29 21:34:17.264772,2016-01-29 21:34:17.264786,
AVKPTOGZvTW_3w8LymNv,80,gabbay22,Yes i do think that students feel like they can be more productive in their own online space because they can do it how they want. ,2016-01-29 21:32:06.417056,2016-01-29 21:32:06.417069,
AVKPSgUAvTW_3w8LymNQ,80,gabbay22,"I think this is good because this way, the students will have knowledge over how to keep their online identity under their control and how to protect it. It will also let them use it for future references and show others how they can keep their information online protected and under their control. ",2016-01-29 21:28:58.873515,2016-01-29 21:28:58.873528,
AVKPRwojvTW_3w8LymMY,80,gabbay22,I highly agree,2016-01-29 21:25:43.579591,2016-01-29 21:25:43.579603,
AVKPLH2yvTW_3w8LymGi,80,gabbay22,"I do think that students do need to be protected online from outside forces like advertisers, people and companies they don't know or have ever heard of so they can have their online posts safe from them. ",2016-01-29 20:56:43.707911,2016-01-29 20:56:43.707923,
AVKJ1RILvTW_3w8Lyk9I,80,marissaallyson,I couldn't agree with this more,2016-01-28 20:03:08.426007,2016-01-28 20:03:08.426019,
AVKJ0yLxvTW_3w8Lyk9C,80,marissaallyson,"I think by having your own domain it  increases individuality.  Since many students have many different likes and interests, everyone's domain will be different and I really like that. ",2016-01-28 20:01:01.674712,2016-01-28 20:01:01.674725,
AVKJmPM7vTW_3w8Lyk2D,80,marissaallyson,"For a normally shy student like myself,who  typically doesn't like to speak up in class. I like the idea of having my own domain that gives me a way to post my ideas and thoughts in a way that doesn't make me feel uncomfortable.  ",2016-01-28 18:57:28.374542,2016-01-28 18:57:28.374554,
AVKJkxFrvTW_3w8Lyk0i,80,marissaallyson,"I think this is awesome, because having ownership of their own domain ensures that they are able to keep their work for years to come and even build upon it. ",2016-01-28 18:51:02.886220,2016-01-28 18:51:02.886233,
AVKJkZjnvTW_3w8Lyk0I,80,marissaallyson,"I am glad UMW is doing this, and I hope that more schools follow it's lead. ",2016-01-28 18:49:26.508799,2016-01-28 18:49:26.508812,
AVKJj_WAvTW_3w8Lykzl,80,marissaallyson,"I totally agree with this, In many of my classes the education technology is owned by the school not the student. I think if student had more control in this area  they would fare a lot better.",2016-01-28 18:47:39.131160,2016-01-28 18:47:39.131171,
AVKJiOXUvTW_3w8Lykyc,80,marissaallyson,"I think to an extent it is beneficial to protect students on the web, However I do think that a student should have the choice if they would like their data to be published.  I think having the ability to show something you are proud on the web is beneficial. Since it can reach the ears of many others.  There is other options such as using an anonymous username if the student would like to post something online, but protect their real identity at the same time. ",2016-01-28 18:39:56.367216,2016-01-28 18:39:56.367228,
AVKJLcFEvTW_3w8LyknQ,80,megananderson929,"I also think it is interesting how if students have their own domain, they are able to create what they want, understand that if they post publicly, anyone can see their information and also how to monitor and make their time spent online safe.",2016-01-28 17:00:23.241023,2016-01-28 17:00:23.241037,
AVKJLWWhvTW_3w8LyknH,80,megananderson929,"I like the idea of how this article says that instead of schools looking to monitor how students behave via social media, instead they talk about how students should have a say as to what they post to show off their work, and also to show the students the effects that their changes make online.",2016-01-28 16:59:59.772075,2016-01-28 16:59:59.772087,
AVKJDQnovTW_3w8Lyklh,80,jcc1007Clark,Are you forgetting about google docs??,2016-01-28 16:24:39.146981,2016-01-28 16:25:37.737809,
AVKJDYzHvTW_3w8Lyklo,80,jcc1007Clark,Agreed the author makes a valid point.,2016-01-28 16:25:12.649957,2016-01-28 16:25:24.402325,
AVKJCzNQvTW_3w8Lyklc,80,jcc1007Clark,I agree with what they are saying with it doesn't seem to nice to do such a thing to educational learners trying to learn...,2016-01-28 16:22:38.666182,2016-01-28 16:23:06.842872,
AVKJCYiKvTW_3w8LyklW,80,jcc1007Clark,"Agreed, but is that every university just gives away free websites to do what everyone pleases on them? I don't see that happening, I think that if you are using the website for work, school, and educational reasonings to further your field then it makes perfect sense to me. you could use them as a good way for jobs in your future to see how you've grown through college like a E-resume in away. ",2016-01-28 16:20:49.420590,2016-01-28 16:20:49.420602,
AVKJB31YvTW_3w8LyklL,80,jcc1007Clark,"The author makes a good point here, I just think that it should remain an edu. because it's an education site. ",2016-01-28 16:18:35.474531,2016-01-28 16:18:35.474543,
AVKJBcACvTW_3w8LyklH,80,jcc1007Clark,"I think there are better options than wordpress such as Weebly, which is free. ",2016-01-28 16:16:41.469423,2016-01-28 16:16:41.469436,
AVKJBb6jvTW_3w8LyklF,80,jcc1007Clark,"I think there are better options than wordpress such as Weebly, which is free. ",2016-01-28 16:16:41.117100,2016-01-28 16:16:41.117111,
AVKJBCcnvTW_3w8LyklC,80,jcc1007Clark,"I think this way it would have to be an edu to make sure it is educational, because you aren't paying for it, you're univerity is and it should be education like a way to further the university's research like a data base type deal",2016-01-28 16:14:56.801472,2016-01-28 16:14:56.801484,
AVKJAhWivTW_3w8Lykk4,80,jcc1007Clark,If only our school would figure out something better than moodel *sadface*,2016-01-28 16:12:41.245354,2016-01-28 16:12:41.245367,
AVKJAEH3vTW_3w8Lykkj,80,jcc1007Clark,"Agreed, because I think students don't get treated like adults they way they should be to slingshot them into the real world, but I think this issue goes far past just education technology. ",2016-01-28 16:10:41.530057,2016-01-28 16:10:53.526522,
AVKI_syivTW_3w8LykkY,80,jcc1007Clark,"This seems to me to be a serious topic the reason being is the web today is never what people thought it would be a long time ago, Nowadays there are layers people don't even know about that can't be seen by the public eye and companies pick and prod at any ad revenue they can get. I think theres needs to be away that if you have a tag on your internet usage saying you're from a university or college your info can't be used for ads or sold you companies this would fix this problem and help university students make a data for students to get together and further each other's research with out the worry of a ""lumming figure"" standing behind them trying to sell them things.",2016-01-28 16:09:05.947923,2016-01-28 16:09:05.947938,
AVKI3V3XvTW_3w8Lykgn,80,gabbay22,i agree!,2016-01-28 15:32:34.906690,2016-01-28 15:32:34.906702,['AVI5CcV_8sFu_DXLVbz8']
AVI6-aiu8sFu_DXLVcJa,80,rachharv,There's a level of trust that comes with access to certain content. It takes trust to allow students to explore this.,2016-01-13 12:33:06.206170,2016-01-13 12:33:06.206185,
AVI6-LZe8sFu_DXLVcJY,80,rachharv,This helps students think of how what they put out there will benefit those who could use the same info in the future. It's a generational benefit.,2016-01-13 12:32:04.175153,2016-01-13 12:32:04.175166,
AVI692tW8sFu_DXLVcJV,80,rachharv,"We also discussed this in a social media class I took...this has been up for debate for years and this situation can certainly get sticky, but I think the situation in which this can be applied to sways the importance of access to certain content.",2016-01-13 12:30:39.431244,2016-01-13 12:30:39.431257,
AVI69h778sFu_DXLVcJS,80,rachharv,Even controlling how the site looks is a more appealing factor and ties in with having control over the content being used or developed within these blogs.,2016-01-13 12:29:14.363608,2016-01-13 12:29:14.363620,
AVI69T8j8sFu_DXLVcJQ,80,rachharv,This statement definitely speaks the truth. How are we supposed to develop any further ideas or annotations without being provided with what we absolutely need?,2016-01-13 12:28:17.059410,2016-01-13 12:28:17.059421,
AVI69HYo8sFu_DXLVcJO,80,rachharv,"This statement could not be more true! The student comes first as opposed to content. It assumes good will, almost.",2016-01-13 12:27:25.608540,2016-01-13 12:27:25.608552,
AVI686SR8sFu_DXLVcJM,80,rachharv,The freedom to choose your content is essential in succeeding in your own research.,2016-01-13 12:26:31.937846,2016-01-13 12:26:31.937858,
AVI68nwC8sFu_DXLVcJG,80,rachharv,"Domain of one's own breaks these barriers, they weave around these restrictions on data and research for students.",2016-01-13 12:25:16.018975,2016-01-13 12:25:16.018987,
AVI68SiO8sFu_DXLVcJD,80,rachharv,"I agree...I think too many restrictions on content available to students can definitely impact how exceptional their findings could be. It is almost like taking 1 step forward, 2 steps back.",2016-01-13 12:23:49.118828,2016-01-13 12:23:49.118841,
AVI6BrBe8sFu_DXLVcFN,80,beepboop,"So much praise! While I'm interested in getting into Domain of One's Own because of it, I'm curious about negative comments. Does anyone *not* like this initiative? ",2016-01-13 08:07:42.938310,2016-01-13 08:07:42.938322,
AVI5Xw_z8sFu_DXLVb5-,80,mikeybarnes,"That is perfect, it is for sure our work and our thoughts put work. We should be able to take it with us when and where we would like. ",2016-01-13 05:04:37.345987,2016-01-13 05:04:37.346000,
AVI5XO5t8sFu_DXLVb50,80,mikeybarnes,Not an outlook I disagree with in any manner,2016-01-13 05:02:17.691887,2016-01-13 05:02:17.691898,
AVI5F6aU8sFu_DXLVb0y,80,astitt,Having students go through even just all four years of high school with their own domain would be interesting because you could see how they have grown and changed.,2016-01-13 03:46:37.314860,2016-01-13 03:46:37.314872,
AVI5FZeJ8sFu_DXLVb0r,80,astitt,That has literally been the only thing teachers have told me about my digital presence and I think that having their own space would be so helpful to students to really be able to express themselves.,2016-01-13 03:44:22.402837,2016-01-13 03:44:22.402848,
AVI5Eu-X8sFu_DXLVb0b,80,astitt,All of that is so cool!  I didn't even think to do any of those things!,2016-01-13 03:41:28.326354,2016-01-13 03:41:28.326366,
AVI5EpGE8sFu_DXLVb0Z,80,kmdean12,"When creating all these domains and social media outlets, I think this is the most important lesson to instill in teenagers and young adults.",2016-01-13 03:41:04.255657,2016-01-13 03:41:04.255670,
AVI5EdBY8sFu_DXLVb0W,80,astitt,This is really so important for students to make us enjoy what we are learning.,2016-01-13 03:40:14.804081,2016-01-13 03:40:14.804105,
AVI5D-x78sFu_DXLVb0R,80,astitt,"That is so wonderful because education for students is just making sure we pass our classes and get our degree and then get a job.  Having education be more about ourselves than pushing us into the ""adult"" world is a great idea because it would make students be more interested in learning.",2016-01-13 03:38:10.922332,2016-01-13 03:38:10.922345,
AVI5DF__8sFu_DXLVb0K,80,astitt,That's so interesting!,2016-01-13 03:34:18.350269,2016-01-13 03:34:18.350282,
AVI5C2_g8sFu_DXLVb0C,80,astitt,This quote is wonderful because it is so true.,2016-01-13 03:33:16.892071,2016-01-13 03:33:16.892083,
AVI5CcV_8sFu_DXLVbz8,80,astitt,"I understand that because I feel students are online the most out of any occupation but legislative efforts are used in favor of placing restrictions on people.  So while better security would be great, legislative efforts are not the way to go.",2016-01-13 03:31:27.726909,2016-01-13 03:31:27.726924,
